City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
332,Nizhniy Tsasuchey,RU,50.5167,115.1333,27.5,55,24,9.69,few clouds
333,Buala,SB,-8.145,159.5921,79.02,87,100,18.86,light rain
334,Saint-Pierre,RE,-21.3393,55.4781,83.84,63,0,8.05,clear sky
335,Necochea,AR,-38.5473,-58.7368,54.03,84,0,8.01,clear sky
336,Gizo,SB,-8.103,156.8419,83.98,70,100,2.1,light rain
337,Ahuimanu,US,21.4447,-157.8378,71.31,85,100,10.76,mist
338,Narsaq,GL,60.9167,-46.05,25.02,82,70,16.35,broken clouds
339,Neiafu,TO,-18.65,-173.9833,81.28,78,75,9.22,broken clouds
340,Mufumbwe,ZM,-13.6833,24.8,63.19,94,95,4.9,overcast clouds
341,Inhambane,MZ,-23.865,35.3833,80.58,83,20,6.91,few clouds
342,Luderitz,NA,-26.6481,15.1594,59.68,85,0,11.03,clear sky
343,Victor Harbor,AU,-35.5667,138.6167,82.18,70,22,7.0,few clouds
344,Oranjemund,NA,-28.55,16.4333,60.12,92,4,5.12,clear sky
345,Jacareacanga,BR,-6.2222,-57.7528,73.11,97,100,0.65,overcast clouds
346,Chelno-Vershiny,RU,54.4333,51.1,23.9,91,36,5.84,scattered clouds
347,Alekseyevsk,RU,57.8406,108.3492,21.63,94,100,3.87,light snow
348,Lebanon,US,36.2081,-86.2911,68.49,78,75,17.27,broken clouds
349,Rielasingen-Worblingen,DE,47.7347,8.8401,35.98,88,100,1.25,overcast clouds
350,Muros,ES,42.7762,-9.0603,53.24,95,86,5.84,overcast clouds
351,Sukumo,JP,32.9333,132.7333,60.6,57,74,3.24,broken clouds
352,Zhireken,RU,52.8249,117.3076,12.4,81,61,6.02,broken clouds
353,Reshetylivka,UA,49.565,34.0782,30.4,94,100,7.25,overcast clouds
354,Broken Hill,AU,-31.95,141.4333,80.31,22,75,10.36,broken clouds
355,Nelson Bay,AU,-32.7167,152.15,73.96,65,100,10.45,overcast clouds
356,Manavgat,TR,36.7867,31.4431,60.84,68,9,5.82,clear sky
357,Qaqortoq,GL,60.7167,-46.0333,25.3,74,64,23.89,broken clouds
358,Tabas,IR,33.5959,56.9244,51.35,34,92,1.43,overcast clouds
359,Henties Bay,NA,-22.116,14.2845,53.85,92,4,2.55,clear sky
360,Waiouru,NZ,-39.4833,175.6667,62.31,91,97,3.65,overcast clouds
361,Boyolangu,ID,-8.1181,111.8935,76.55,92,100,4.16,overcast clouds
362,Grand-Santi,GF,4.25,-54.3833,71.78,99,99,2.26,overcast clouds
363,Batagay-Alyta,RU,67.8006,130.4114,-18.65,99,100,1.36,overcast clouds
364,Manado,ID,1.487,124.8455,88.57,70,40,6.91,scattered clouds
365,Axim,GH,4.8699,-2.2405,79.12,86,47,5.84,scattered clouds
366,Wete,TZ,-5.0559,39.7294,77.92,82,99,2.24,light rain
367,Ternate,ID,0.8,127.4,83.37,74,100,8.93,overcast clouds
368,Zlobin,HR,45.2924,14.6541,36.7,69,0,14.97,clear sky
369,North Bend,US,43.4065,-124.2243,47.91,97,1,3.44,clear sky
370,Yanji,CN,42.9075,129.5078,39.15,79,91,5.91,light rain
371,Coquimbo,CL,-29.9533,-71.3436,58.66,85,55,2.59,broken clouds
372,Bauska,LV,56.4075,24.1906,-0.65,95,39,6.35,scattered clouds
373,Kentau,KZ,43.5206,68.5094,41.47,66,100,3.65,overcast clouds
374,Itupiranga,BR,-5.1347,-49.3267,77.32,97,83,1.57,broken clouds
375,Tingi,TZ,-11.3,35.0333,65.01,86,100,4.68,overcast clouds
376,Yining,CN,29.0361,114.5636,64.13,33,0,2.06,clear sky
377,Salinas,US,36.6777,-121.6555,56.79,90,1,0.0,mist
378,Valparaiso,CL,-33.0393,-71.6273,56.89,92,7,5.46,clear sky
379,Sijunjung,ID,-0.6876,100.9537,87.67,56,41,2.75,scattered clouds
380,Bowen,AU,-20.0167,148.2333,88.02,60,7,18.95,clear sky
381,Ranong,TH,9.9658,98.6348,84.13,60,82,13.71,broken clouds
382,Roald,NO,62.5833,6.1333,36.34,64,90,18.41,overcast clouds
383,Atar,MR,20.5169,-13.0499,67.1,12,100,5.88,overcast clouds
384,Kirakira,SB,-10.4544,161.9205,78.98,87,99,12.37,overcast clouds
385,Hailar,CN,49.2,119.7,18.16,81,6,11.9,clear sky
386,Alugan,PH,12.2188,125.4808,79.81,82,82,14.7,broken clouds
387,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,62.35,93,52,6.04,broken clouds
388,Diego De Almagro,CL,-26.3667,-70.05,63.09,34,76,1.36,broken clouds
389,Belaya Gora,RU,68.5333,146.4167,-28.16,97,100,2.19,overcast clouds
390,Ulladulla,AU,-35.35,150.4667,70.77,62,100,9.82,overcast clouds
391,Margate,GB,51.3813,1.3862,40.3,94,100,7.96,overcast clouds
392,Shimanovsk,RU,52.0,127.7,17.64,68,27,10.49,scattered clouds
393,Porto Santo,PT,33.072,-16.3415,64.31,63,75,10.36,broken clouds
394,Klaksvik,FO,62.2266,-6.589,38.32,71,100,31.47,overcast clouds
395,Makungu,TZ,-8.7333,35.2833,65.89,85,100,5.28,overcast clouds
396,Leshukonskoye,RU,64.8989,45.7622,3.94,90,40,5.44,scattered clouds
397,Mackenzie,CA,55.2999,-123.1698,7.02,85,90,2.3,light snow
398,Makaryev,RU,57.8797,43.8069,-0.58,95,10,3.83,clear sky
399,Jumla,NP,29.2747,82.1838,49.39,63,58,6.82,broken clouds
400,Port Hedland,AU,-20.3167,118.5667,105.85,24,43,12.66,scattered clouds
401,Sisophon,KH,13.5859,102.9737,75.61,60,27,9.42,scattered clouds
402,Rio Muerto,MX,27.4167,-110.2333,69.73,58,0,6.76,clear sky
403,Haines Junction,CA,60.7522,-137.5108,-3.77,100,100,1.57,overcast clouds
404,Yarkovo,RU,57.4028,67.0786,15.26,87,100,1.92,overcast clouds
405,El Tigre,VE,8.8875,-64.2454,72.79,87,75,11.92,broken clouds
406,Bacolod,PH,10.6667,122.95,82.92,69,73,13.69,broken clouds
407,Pontivy,FR,48.0,-3.0,41.29,82,100,4.36,overcast clouds
408,Bardiyah,LY,31.7561,25.0865,58.03,64,0,12.86,clear sky
409,Kavieng,PG,-2.5744,150.7967,83.34,76,90,8.77,light rain
410,Laguna,US,38.421,-121.4238,55.24,100,1,0.0,mist
411,Montrose,US,38.4166,-108.2673,34.14,42,4,3.47,clear sky
412,Marzuq,YE,14.4,46.4667,66.09,30,5,2.24,clear sky
413,Narodychi,UA,51.2029,29.0823,31.44,98,100,4.76,overcast clouds
414,Kamenka,RU,51.3223,42.7678,27.32,66,100,6.53,overcast clouds
415,Beeville,US,28.4008,-97.7483,74.75,94,75,9.22,broken clouds
416,Ballina,AU,-28.8667,153.5667,75.24,82,75,3.44,broken clouds
417,Anjiang,CN,27.3194,110.1031,66.87,42,7,1.7,clear sky
418,Dauriya,RU,49.9333,116.8667,20.95,77,10,9.22,clear sky
419,Coihaique,CL,-45.5752,-72.0662,48.99,97,23,4.14,few clouds
420,Horta,PT,38.5333,-28.6333,62.74,72,84,10.22,broken clouds
421,Beringovskiy,RU,63.05,179.3167,2.07,81,100,16.46,overcast clouds
422,Zacualtipan,MX,20.65,-98.6,56.46,87,75,4.47,broken clouds
423,Flinders,AU,-34.5833,150.8552,72.18,62,100,10.27,light rain
424,El Cope,PA,8.6167,-80.6,68.2,92,99,5.39,overcast clouds
425,Morros,BR,-9.4467,-46.3003,71.11,86,15,2.08,few clouds
426,Sonqor,IR,34.7837,47.6004,34.61,97,100,5.73,light rain
427,Samana,DO,19.2056,-69.3369,76.28,88,28,8.81,scattered clouds
428,Sakaraha,MG,-22.9,44.5333,87.98,35,0,9.91,clear sky
429,Hasaki,JP,35.7333,140.8333,55.29,59,100,9.44,overcast clouds
430,Mashhad,IR,36.297,59.6062,37.54,87,0,0.0,clear sky
431,Urumqi,CN,43.801,87.6005,25.75,64,75,2.24,broken clouds
432,Natal,BR,-5.795,-35.2094,75.85,100,75,10.36,broken clouds
433,Finschhafen,PG,-6.6024,147.8681,85.33,71,99,7.09,overcast clouds
434,Torrington,US,41.8007,-73.1212,45.5,71,96,1.99,overcast clouds
435,Wuwei,CN,37.9281,102.6414,37.17,29,42,5.7,scattered clouds
436,Shitanjing,CN,39.2342,106.3439,31.12,32,1,12.84,clear sky
437,Kasongo,CD,-4.45,26.6667,69.13,98,100,0.96,light rain
438,Awjilah,LY,29.1081,21.2869,53.51,62,30,7.31,scattered clouds
439,Kakonko,TZ,-3.2828,30.9642,64.81,92,98,1.59,overcast clouds
440,Country Club,US,25.9482,-80.317,77.0,88,40,0.0,scattered clouds
441,Mecca,SA,21.4267,39.8261,75.58,72,2,3.53,clear sky
442,Pak Phanang,TH,8.3511,100.202,84.22,68,46,10.02,scattered clouds
443,Palauig,PH,15.435,119.9045,81.57,64,32,7.96,scattered clouds
444,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.79,55,75,11.18,broken clouds
445,Mocuba,MZ,-16.8392,36.9856,86.43,47,28,7.11,scattered clouds
446,Rorvik,NO,64.8621,11.2373,19.04,82,0,20.45,clear sky
447,Saint-Georges,GD,12.0564,-61.7485,80.28,74,20,13.8,few clouds
448,Viedma,AR,-40.8135,-62.9967,63.77,38,0,12.3,clear sky
449,Kaseda,JP,31.4167,130.3167,65.43,56,57,5.1,broken clouds
450,La Ronge,CA,55.1001,-105.2842,-12.75,70,1,3.44,clear sky
451,Aqtobe,KZ,50.2797,57.2072,26.69,93,90,6.71,light snow
452,Saint-Augustin,CA,51.226,-58.6502,19.53,67,6,9.55,clear sky
453,Balikpapan,ID,-1.2675,116.8289,81.59,83,75,6.91,heavy intensity rain
454,Matagami,CA,49.7502,-77.6328,6.91,85,90,9.22,overcast clouds
455,Puerto Escondido,MX,15.85,-97.0667,77.83,73,1,3.44,clear sky
456,Yashan,CN,22.1975,109.9419,73.31,26,9,7.38,clear sky
457,Doume,CM,4.2333,13.45,68.04,88,100,1.16,overcast clouds
458,Chifeng,CN,42.2683,118.9636,36.23,31,0,15.7,clear sky
459,Fort Nelson,CA,58.8053,-122.7002,-20.61,69,40,2.3,scattered clouds
460,Zhangjiakou,CN,40.81,114.8794,31.57,44,0,6.55,clear sky
461,Tsaghkahovit,AM,40.6343,44.2224,8.31,68,1,3.2,clear sky
462,Sinnamary,GF,5.3833,-52.95,76.53,89,100,5.95,overcast clouds
463,Kibuye,RW,-2.0597,29.3482,66.42,76,100,3.4,overcast clouds
464,Lagos,NG,6.5833,3.75,80.92,90,23,3.0,few clouds
465,Ratholo,BW,-22.7245,27.572,71.31,75,97,7.11,overcast clouds
466,Sturgis,US,41.7992,-85.4192,53.44,100,90,11.5,overcast clouds
467,Gigmoto,PH,13.7796,124.39,80.73,67,97,13.49,overcast clouds
468,Aquiraz,BR,-3.9014,-38.3911,84.22,69,41,15.35,scattered clouds
469,Komsomolskiy,UZ,40.4272,71.7189,38.12,81,75,4.61,mist
470,Kinkala,CG,-4.3614,14.7644,69.46,98,100,2.15,moderate rain
471,Shimoda,JP,34.6667,138.95,55.76,82,100,17.2,overcast clouds
472,Bani Walid,LY,31.7566,13.9942,48.52,37,0,14.81,clear sky
473,Ilheus,BR,-14.7889,-39.0494,71.24,93,13,2.24,few clouds
474,Sungaipenuh,ID,-2.0833,101.3833,80.6,52,78,5.73,light rain
475,Mildura,AU,-34.2,142.15,89.08,8,95,3.44,overcast clouds
476,Dudinka,RU,69.4058,86.1778,-14.39,98,100,20.85,light snow
477,Anloga,GH,5.7947,0.8973,80.82,82,60,11.36,broken clouds
478,Suihua,CN,46.6406,126.9969,23.68,85,6,8.32,clear sky
479,Ancud,CL,-41.8697,-73.8203,59.43,81,0,2.06,clear sky
480,Nuevo Progreso,MX,23.1667,-97.95,75.6,81,98,1.99,overcast clouds
481,Vestmannaeyjar,IS,63.4427,-20.2734,43.16,56,23,17.29,few clouds
482,Kulhudhuffushi,MV,6.6221,73.07,82.24,73,15,7.87,few clouds
483,Alejandria,CO,5.4753,-75.2296,60.8,97,100,2.24,overcast clouds
484,Pucallpa,PE,-8.3791,-74.5539,73.44,100,75,2.3,broken clouds
485,Cascas,PE,-7.4833,-78.8167,68.18,74,100,2.37,overcast clouds
486,Mastic,US,40.802,-72.8409,51.06,74,90,9.22,overcast clouds
487,Marawi,PH,7.9986,124.2928,74.64,83,82,6.55,broken clouds
488,Saint-Leger,BE,49.612,5.6569,36.7,97,100,1.41,overcast clouds
489,Qianan,CN,44.9932,124.0581,28.67,73,2,9.75,clear sky
490,Kibaya,TZ,-5.3,36.5667,63.57,75,100,5.88,overcast clouds
491,Labrea,BR,-7.2586,-64.7981,73.89,100,100,1.66,overcast clouds
492,Riyadh,SA,24.6877,46.7219,55.45,41,0,0.0,clear sky
493,Awbari,LY,26.5921,12.7805,47.46,26,0,4.65,clear sky
494,Demba,CD,-5.51,22.2667,68.34,97,100,1.14,overcast clouds
495,Nogent-Le-Rotrou,FR,48.3333,1.0,38.64,89,100,9.15,overcast clouds
496,Jucurutu,BR,-6.0339,-37.0203,79.61,69,8,10.4,clear sky
497,Savalou,BJ,7.9281,1.9756,74.16,66,97,2.19,overcast clouds
498,Kaoma,ZM,-14.7833,24.8,70.97,68,57,6.78,broken clouds
499,Husum,DE,54.4858,9.0524,37.98,97,100,7.49,overcast clouds
500,Turukhansk,RU,65.8167,87.9833,-35.23,99,19,3.83,few clouds
501,Tessalit,ML,20.1986,1.0114,61.41,19,24,8.34,few clouds
502,Canavieiras,BR,-15.675,-38.9472,72.36,91,1,0.45,clear sky
503,Muisne,EC,0.6,-80.0333,74.03,85,100,9.53,overcast clouds
504,Havre-Saint-Pierre,CA,50.2334,-63.5986,21.79,79,1,11.5,clear sky
505,Ladnun,IN,27.65,74.3833,71.19,47,0,3.02,clear sky
506,Wukari,NG,7.85,9.7833,73.98,32,98,2.48,overcast clouds
507,Pingliang,CN,35.5392,106.6861,40.75,27,2,6.15,clear sky
508,Kalmunai,LK,7.4167,81.8167,83.35,70,6,3.85,clear sky
509,Touros,BR,-5.1989,-35.4608,76.1,79,30,13.71,scattered clouds
510,Dire Dawa,ET,9.5931,41.8661,68.52,46,0,1.99,clear sky
511,Yerbogachen,RU,61.2767,108.0108,-13.16,97,57,4.61,broken clouds
512,Ayna,PE,-12.65,-73.9167,59.99,89,100,1.03,overcast clouds
513,Bonthe,SL,7.5264,-12.505,78.84,82,41,3.27,scattered clouds
514,Kloulklubed,PW,7.0419,134.2556,86.5,77,100,12.39,overcast clouds
515,Reno,US,39.5296,-119.8138,52.7,48,75,3.0,broken clouds
516,Portland,US,45.5234,-122.6762,42.19,91,40,3.0,scattered clouds
517,Djibo,BF,14.1022,-1.6306,68.68,17,1,9.64,clear sky
518,Lima,PE,-12.0432,-77.0282,66.9,86,75,11.5,broken clouds
519,Barghat,IN,22.0333,79.7167,74.62,45,0,6.89,clear sky
520,Alekseyevskoye,RU,55.3071,50.1135,18.28,80,54,5.91,broken clouds
521,Huangpu,CN,25.4433,113.1747,65.89,37,30,3.65,scattered clouds
522,Deer Lake,CA,49.1667,-57.4316,24.66,86,90,10.36,light snow
523,Broome,US,42.2506,-75.833,45.84,66,90,4.0,overcast clouds
524,Ust-Kut,RU,56.7938,105.7672,27.32,92,100,8.3,light snow
525,Vao,NC,-22.6667,167.4833,76.84,82,100,12.77,overcast clouds
526,Pitimbu,BR,-7.4706,-34.8086,79.39,80,48,13.58,scattered clouds
527,Karratha,AU,-20.7377,116.8463,102.49,26,54,18.39,broken clouds
528,Aranos,NA,-24.1333,19.1167,64.27,32,0,10.98,clear sky
529,Marsh Harbour,BS,26.5412,-77.0636,77.05,77,27,16.17,scattered clouds
530,Mbandaka,CD,0.0487,18.2603,72.36,94,100,3.76,overcast clouds
531,Tuy Hoa,VN,13.0833,109.3,71.69,91,99,9.48,overcast clouds
532,Kawalu,ID,-7.3817,108.2082,78.98,81,100,1.59,overcast clouds
533,Westport,US,41.1415,-73.3579,50.9,75,75,1.99,broken clouds
534,Seoul,KR,37.5683,126.9778,51.37,37,0,3.44,clear sky
535,Baykit,RU,61.67,96.37,-1.35,88,100,1.88,overcast clouds
536,Kutum,SD,14.2,24.6667,59.9,23,2,5.82,clear sky
537,Salalah,OM,17.0151,54.0924,75.29,33,0,9.22,clear sky
538,Anuradhapura,LK,8.3565,80.4173,84.54,68,32,4.92,scattered clouds
539,Kuusamo,FI,65.9667,29.1833,3.24,85,90,1.14,overcast clouds
540,Urusha,RU,54.05,122.9,15.26,57,79,4.72,broken clouds
541,Rabaul,PG,-4.1967,152.1721,82.89,76,54,6.42,moderate rain
542,Shorewood,US,41.52,-88.2017,42.58,94,90,5.75,overcast clouds
543,Humble,US,29.9988,-95.2622,75.45,85,90,10.36,overcast clouds
544,San Bartolome De Tirajana,ES,27.9248,-15.5733,55.87,74,75,21.85,broken clouds
545,Sehithwa,BW,-20.4667,22.7167,73.11,67,100,1.81,light rain
546,Ixtapa,MX,20.7,-105.2,75.22,83,1,0.0,clear sky
547,Nenjiang,CN,49.1833,125.2167,23.7,79,4,10.11,clear sky
548,Buxton,GB,53.2574,-1.9098,36.05,95,100,1.99,overcast clouds
549,Dunmore East,IE,52.1514,-6.9861,48.69,71,100,13.8,overcast clouds
550,Ust-Tsilma,RU,65.441,52.1498,6.76,94,74,6.8,broken clouds
551,Esmeraldas,BR,-19.7625,-44.3139,72.46,92,53,3.6,broken clouds
552,San Jeronimo,PE,-11.9472,-75.2829,49.89,87,100,0.49,overcast clouds
553,Inta,RU,66.0317,60.1659,4.68,95,100,17.96,overcast clouds
554,Bucerias,MX,20.75,-105.3333,75.97,83,1,0.0,clear sky
555,Vilhena,BR,-12.7406,-60.1458,69.08,99,97,1.79,moderate rain
556,Drabiv,UA,49.963,32.1529,32.74,98,100,11.27,light snow
557,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.92,99,99,1.77,overcast clouds
558,Leningradskiy,RU,69.3833,178.4167,-3.17,97,100,23.78,light snow
559,San Carlos De Bariloche,AR,-41.1456,-71.3082,60.55,36,0,8.05,clear sky
560,Amboasary,MG,-25.0333,46.3833,80.44,45,0,6.93,clear sky
561,Satuk,TR,41.2263,32.3836,38.98,82,21,5.59,few clouds
562,Rawson,AR,-43.3002,-65.1023,63.52,62,2,6.24,clear sky
563,Danane,CI,7.2596,-8.155,69.48,98,31,2.21,scattered clouds
564,Pierre,US,44.3683,-100.351,31.05,61,90,15.01,overcast clouds
565,Hay River,CA,60.8156,-115.7999,-20.22,76,1,4.61,clear sky
566,Tucuman,AR,-26.8241,-65.2226,75.2,73,90,0.0,overcast clouds
567,Goderich,CA,43.7501,-81.7165,39.52,87,100,14.97,overcast clouds
568,Rio Grande,BR,-32.035,-52.0986,60.94,85,6,10.96,clear sky
569,Camacari,BR,-12.6975,-38.3242,76.77,94,4,2.8,clear sky
570,Yeppoon,AU,-23.1333,150.7333,85.78,69,43,15.68,scattered clouds
571,Dali,CN,25.7,100.1833,59.68,58,55,2.06,broken clouds
572,Port Hardy,CA,50.6996,-127.4199,33.8,100,90,11.5,light shower snow
573,Trairi,BR,-3.2778,-39.2689,80.58,79,72,13.47,broken clouds
574,Sikonge,TZ,-5.6333,32.7667,70.63,64,100,8.48,overcast clouds
575,Zaranj,AF,30.9667,61.8833,42.76,38,10,6.46,clear sky
576,Puerto Leguizamo,CO,-0.1934,-74.7819,70.88,99,45,0.16,scattered clouds
577,Anse-Bertrand,GP,16.4721,-61.5078,78.94,100,71,21.99,broken clouds
578,Bouna,CI,9.2667,-3.0,70.83,22,57,2.48,broken clouds
579,Fare,PF,-16.7,-151.0167,79.9,76,28,13.71,light rain
580,Kibala,TD,9.1104,18.3463,69.75,73,0,0.0,clear sky
581,Sioux Lookout,CA,50.1001,-91.917,19.47,93,90,6.91,light snow
582,Virtsu,EE,58.5716,23.5115,12.22,83,10,11.56,clear sky
583,Waverly,US,42.7392,-84.6208,47.32,92,90,12.66,overcast clouds
584,Macaubas,BR,-13.0194,-42.6986,65.71,93,5,3.65,clear sky
585,Porto Novo,BJ,6.4965,2.6036,82.22,88,47,4.56,scattered clouds
586,Ambon,ID,-3.6954,128.1814,91.54,58,40,14.97,scattered clouds
587,Eureka,US,40.8021,-124.1637,50.63,93,89,5.12,overcast clouds
588,Gambela,ET,8.25,34.5833,80.78,43,11,2.66,few clouds
589,Ketchikan,US,55.3422,-131.6461,28.87,86,90,0.0,overcast clouds
590,Port Keats,AU,-14.25,129.55,91.94,54,96,8.77,overcast clouds
591,Tarrafal,CV,15.2833,-23.7667,72.39,76,72,16.89,broken clouds
592,San Quintin,MX,30.4833,-115.95,58.53,86,0,7.67,clear sky
593,Nizhniy Kuranakh,RU,58.8353,125.4869,3.63,87,100,6.33,overcast clouds
594,Krutikha,RU,53.9599,81.2093,22.89,89,94,5.41,overcast clouds
595,Port Hawkesbury,CA,45.6169,-61.3485,29.79,66,93,8.99,overcast clouds
596,Fengrun,CN,39.8333,118.1167,47.75,24,0,9.91,clear sky
597,Fairbanks,US,64.8378,-147.7164,11.61,80,90,0.0,overcast clouds
598,Sayat,TM,38.7839,63.8803,39.07,49,6,18.79,clear sky
599,Harper,LR,4.375,-7.7169,79.12,84,46,7.85,light rain
600,Vostok,RU,46.4856,135.8833,30.54,94,100,8.32,light snow
601,Yar-Sale,RU,66.8333,70.8333,-9.83,86,93,15.52,overcast clouds
602,Matadi,CD,-5.8167,13.45,75.6,97,100,1.92,overcast clouds
603,Rapid Valley,US,44.0625,-103.1463,21.6,67,1,19.57,clear sky
604,Dolores,AR,-36.3132,-57.6792,55.89,94,0,5.55,clear sky
605,Biltine,TD,14.5333,20.9167,71.15,21,5,11.88,clear sky
606,Plettenberg Bay,ZA,-34.0527,23.3716,63.9,94,100,8.08,moderate rain
607,Marsabit,KE,2.3284,37.9899,65.91,78,83,16.73,broken clouds
608,Abong Mbang,CM,3.9833,13.1833,67.35,91,100,0.72,overcast clouds
609,Chapleau,CA,47.8405,-83.4034,17.82,94,100,12.37,light snow
610,Ambilobe,MG,-13.2,49.05,86.29,50,22,6.22,few clouds
611,Galveston,US,29.3669,-94.9669,75.31,93,20,5.01,few clouds
612,Luchegorsk,RU,46.4764,134.2569,33.06,91,100,10.31,overcast clouds
613,Olafsvik,IS,64.8945,-23.7142,41.0,79,95,20.36,overcast clouds
614,Hutchinson,US,38.0608,-97.9298,44.55,40,1,5.01,clear sky
615,Roebourne,AU,-20.7833,117.1333,107.01,17,44,11.01,scattered clouds
616,Kadhan,PK,24.481,68.9859,77.41,19,1,9.84,clear sky
617,Mayskiy,RU,47.6931,40.1025,38.44,89,100,2.8,overcast clouds
618,Tilichiki,RU,60.4667,166.1,0.57,94,94,5.3,overcast clouds
619,Maniitsoq,GL,65.4167,-52.9,26.19,65,100,33.17,overcast clouds
620,Mitsamiouli,KM,-11.3847,43.2844,82.69,69,40,8.05,scattered clouds
621,Ciudad Bolivar,VE,8.1222,-63.5497,75.65,84,21,9.55,few clouds
622,Nokaneng,BW,-19.6667,22.2667,72.37,67,99,3.89,overcast clouds
623,Manggar,ID,-2.8833,108.2667,81.45,81,100,9.62,overcast clouds
624,Les Escoumins,CA,48.1111,-69.0236,15.15,83,100,3.24,overcast clouds
625,Hovd,MN,48.0056,91.6419,25.0,39,100,2.3,overcast clouds
626,Lonar,IN,19.9833,76.5333,77.74,43,5,5.97,clear sky
627,Vulcan,RO,45.3833,23.2667,36.84,98,100,3.56,light rain
628,Poya,NC,-21.35,165.15,85.1,60,45,2.15,scattered clouds
629,Mirskoy,RU,45.5439,40.3998,41.31,92,98,1.83,overcast clouds
630,Bollnas,SE,61.3482,16.3946,14.4,97,73,2.77,broken clouds
631,Clarksburg,US,39.2807,-80.3445,57.88,54,1,5.75,clear sky
632,Iquique,CL,-20.2208,-70.1431,65.19,69,100,0.22,overcast clouds
633,Sri Aman,MY,1.2376,111.4621,86.05,79,40,2.3,scattered clouds
634,Klyuchi,RU,52.2667,79.1667,28.47,85,100,7.92,overcast clouds
635,Carauari,BR,-4.8828,-66.8958,73.29,99,99,2.73,light rain
636,Morondava,MG,-20.2833,44.2833,84.13,62,3,3.51,clear sky
637,Nuevo Casas Grandes,MX,30.4167,-107.9167,53.55,35,0,3.36,clear sky
638,Licheng,CN,23.2955,113.8284,69.73,21,74,5.32,broken clouds
639,Reconquista,AR,-29.15,-59.65,70.57,57,13,7.18,few clouds
640,Khrebtovaya,RU,56.7032,104.2494,24.12,94,100,9.08,light snow
641,Ploemeur,FR,47.7333,-3.4333,47.82,86,0,4.61,clear sky
642,Cartagena,CO,10.3997,-75.5144,80.22,89,40,2.3,scattered clouds
643,Goshen,US,41.5823,-85.8344,55.15,92,100,17.47,overcast clouds
644,Dom Pedrito,BR,-30.9828,-54.6731,59.59,92,9,5.48,clear sky
645,Innisfail,AU,-17.5333,146.0333,94.87,57,10,11.23,clear sky
646,Lai,TD,9.3952,16.2989,71.87,31,75,4.88,broken clouds
647,Piracicaba,BR,-22.7253,-47.6492,69.53,91,11,5.88,few clouds
648,Bogorodskoye,RU,56.55,37.8833,19.09,95,100,6.76,overcast clouds
649,Rapar,IN,23.5667,70.6333,78.57,34,0,12.3,clear sky
650,Bedele,ET,8.456,36.353,58.68,61,3,1.48,clear sky
651,Talaya,RU,61.3833,152.75,-39.3,100,58,0.94,broken clouds
652,Emerald,AU,-23.5333,148.1667,86.34,51,40,8.05,scattered clouds
653,Oktyabrskiy,RU,54.4815,53.471,23.11,89,67,5.61,broken clouds
654,Uruzgan,AF,32.8333,66.0,43.27,44,0,2.82,clear sky
655,Iskateley,RU,67.6803,53.1512,21.24,89,100,20.67,overcast clouds
656,Ajdabiya,LY,30.7554,20.2263,52.7,51,0,10.67,clear sky
657,Velikodvorskiy,RU,55.25,40.6678,25.79,90,100,3.42,overcast clouds
658,Namibe,AO,-15.1961,12.1522,71.01,69,10,3.89,clear sky
659,Milkovo,RU,54.7167,158.6167,23.2,68,12,13.78,few clouds
660,Quatre Cocos,MU,-20.2078,57.7625,81.09,65,9,14.23,clear sky
661,Warrensburg,US,38.7628,-93.7361,49.01,44,75,13.8,broken clouds
662,Feira,PT,40.9254,-8.5428,49.66,87,59,2.13,broken clouds
663,Olavarria,AR,-36.8927,-60.3225,55.04,90,5,5.48,clear sky
664,Burns Lake,CA,54.2331,-125.7533,11.62,80,100,0.74,overcast clouds
665,Shelburne,CA,44.0787,-80.2041,33.69,99,100,12.57,snow
666,Namanga,KE,-2.5433,36.7905,66.36,79,81,6.33,broken clouds
